,tweet_id,user_id,Impoliteness,Intolerance,label_conf
7054,1.4838251395569132e+18,1481776234228895746,1.0,0.0,0.666666667
7055,1484181672455147521,3218793565,0.0,1.0,0.8
7056,1483879357739376644,122743767,0.0,0.0,1.0
7057,1485768610782056454,1248281862616895489,0.0,0.0,1.0
7058,1492647672011886594,599790722,1.0,0.0,0.666666667
7059,1493938455058993165,1306730372407996420,0.0,0.0,0.666666667
7060,1491448186934018049,372517093,0.0,0.0,1.0
7061,1493686950355779585,1461042817854234626,1.0,0.0,0.666666667
7062,1487354035678195715,2900784480,0.0,0.0,0.666666667
7063,1494551082428612614,349712407,0.0,0.0,1.0
7064,1455264207625232395,741970609039675392,0.0,1.0,0.666666667
7065,1491203820495708160,1429274815928705029,1.0,1.0,0.666666667
7066,1.4889123902258668e+18,1485553493989593088,0.0,0.0,0.666666667
7067,1475509278974742531,1473306828108750850,0.0,0.0,1.0
7068,1.1239869076486676e+18,3742369409,0.0,0.0,
7069,1487563221703737345,2572241219,0.0,1.0,0.666666667
7070,1.4803855532335145e+18,1061155730,0.0,0.0,0.666666667
7071,1486721031825887250,4230478553,0.0,1.0,
7072,1495038057308774402,1317665443059032064,0.0,0.0,0.666666667
7073,1479245646897065984,1034503383619694592,1.0,0.0,0.666666667
7074,1495057404614131712,1411743656537645062,1.0,0.0,0.666666667
7075,1376573750053761036,704125665881141248,0.0,0.0,1.0
7076,1479631764498919434,1418399252011646977,1.0,1.0,0.666666667
7077,1495697101300420609,1486726595159101442,0.0,1.0,0.666666667
7078,1489694766459666438,1480179445038292992,0.0,1.0,1.0
7079,1495663104411283457,1455483287212683269,0.0,0.0,1.0
7080,1.4920095399689052e+18,1314402979823390721,0.0,0.0,0.666666667
7081,1.4897878967815455e+18,1487588233148080129,1.0,0.0,0.75
7082,1494708491813941248,2681048384,0.0,0.0,0.666666667
7083,936975606566268929,243305303,0.0,0.0,1.0
7084,1492817237438345219,1451308366773501962,0.0,1.0,0.6
7085,1494278277086728196,358381779,1.0,0.0,0.666666667
7086,1451197403395084296,760845725676609536,0.0,0.0,1.0
7087,1494061084080103424,1317665443059032064,0.0,0.0,1.0
7088,1348699387501928448,1213626471530414080,0.0,0.0,1.0
7089,1491495668460015616,243846085,0.0,0.0,0.666666667
7090,1466808641500192784,33224816,0.0,0.0,1.0
7091,1468960115726295051,875738206653874176,1.0,0.0,0.666666667
7092,1484661497108303880,1467361409461886979,0.0,0.0,1.0
7093,1494748562810355712,1486858579592286211,0.0,0.0,1.0
7094,1494395304132677633,1459921471158034436,0.0,0.0,0.75
7095,1495242025129500674,1487234458612760581,0.0,0.0,
7096,1490113222292217856,4335958588,0.0,0.0,1.0
7097,1495428450118553601,1371200544040050691,0.0,0.0,1.0
7098,1488885431013986311,1371327447128539157,0.0,1.0,0.666666667
7099,1494023275835318273,23873757,1.0,0.0,0.666666667
7100,1486784606401609730,1429274815928705029,0.0,0.0,1.0
7101,1489683177715159052,1298100216449470464,0.0,0.0,0.666666667
7102,1494832492108390400,20335313,0.0,0.0,1.0
7103,1318648927072243714,244558008,1.0,0.0,0.666666667
7104,1325867275342159873,14323566,1.0,0.0,
7105,1.4867534505410191e+18,1086610209361977344,0.0,0.0,1.0
7106,1.4952706112785162e+18,833820289,0.0,0.0,1.0
7107,1.488496351247749e+18,836236953263591424,0.0,0.0,0.666666667
7108,1459325127225745410,2509019281,0.0,0.0,1.0
7109,1.493872153195864e+18,1160626223824986112,1.0,0.0,1.0
7110,1494147895917830144,1449168063534813188,0.0,0.0,1.0
7111,1495738734364475396,1382437167205552129,0.0,0.0,1.0
7112,1486758893573263369,1486725336628793350,1.0,1.0,1.0
7113,1464790748340051972,1402721249336438792,0.0,0.0,1.0
7114,1.4955848594520228e+18,1486340198036295686,0.0,1.0,0.6
7115,1383742962073358346,834475535870918657,0.0,1.0,0.666666667
7116,1.4940640665198305e+18,166484062,0.0,0.0,0.666666667
7117,1461676171628888075,1145812822963752961,0.0,0.0,0.666666667
7118,1494841635191996417,20335313,0.0,0.0,1.0
7119,1463930171589902338,385261880,1.0,1.0,0.666666667
7120,1492308730196766722,1486459559430524928,0.0,0.0,0.666666667
7121,1347286312378920967,22626807,0.0,1.0,0.666666667
7122,1494628713866178561,1424058103880830976,1.0,1.0,0.666666667
7123,1494156399257042947,1480179445038292992,0.0,0.0,1.0
7124,1482038198251540489,1408644439338270721,1.0,0.0,0.666666667
7125,1486048802557632522,1484127011329220610,0.0,0.0,0.666666667
7126,1.4064982560923853e+18,1399437544337596420,0.0,0.0,0.75
7127,1456346089620074501,861345610473119746,0.0,0.0,0.666666667
7128,1495530423723728902,1379912894712848390,0.0,0.0,0.666666667
7129,1490863706783240194,1483268132475215878,0.0,0.0,0.666666667
7130,1465715822475857928,1465368725645893642,1.0,0.0,1.0
7131,1.4925527881312092e+18,1483265040023121922,0.0,1.0,
7132,1494854186353131520,1486440461837373440,1.0,0.0,1.0
7133,1180677176531681281,744230196492926978,1.0,0.0,1.0
7134,1495186861307875333,1456036363900493826,0.0,0.0,1.0
7135,1.4769883717466235e+18,1451156560814637060,0.0,0.0,1.0
7136,1487717776852672515,17147215,0.0,0.0,1.0
7137,1490731907868409868,1183358921806897153,0.0,0.0,0.666666667
7138,1341364896034906114,2350265995,1.0,1.0,
7139,1495550506281938945,1486924299608936448,0.0,1.0,0.666666667
7140,1.4881994435896115e+18,860528001099988992,1.0,0.0,0.666666667
7141,1358097949625094148,709425698654523392,0.0,0.0,0.666666667
7142,1494303009735589892,4918829352,0.0,0.0,1.0
7143,1475743757349752833,1467758009212301315,1.0,0.0,1.0
7144,1491308394032267266,3192981,0.0,0.0,1.0
7145,1480512794877472770,4875135034,0.0,0.0,0.75
7146,1467296242359316480,1899384368,1.0,0.0,1.0
7147,1.4857895194839122e+18,843254599582588929,0.0,0.0,1.0
7148,1491421427232571393,1319637591629725702,0.0,1.0,0.666666667
7149,1495499735611944963,1392023301015445511,0.0,0.0,1.0
7150,1223676258036387841,1071593471486648321,0.0,0.0,0.75
7151,1490022343384580101,874258472,0.0,0.0,1.0
7152,1494070834717151236,267949055,0.0,1.0,1.0
7153,1494576256175669248,886269224481509376,0.0,0.0,1.0
7154,1486343041623408642,1429274815928705029,0.0,0.0,0.666666667
7155,1490144142474809345,1479998006233649157,1.0,0.0,
7156,1397989674619129867,1080935126081724416,1.0,1.0,
7157,1492066520637317121,1486892512954531841,1.0,0.0,
7158,1494098628234952704,1424058103880830976,0.0,1.0,0.666666667
7159,1.4945379231186534e+18,833820289,0.0,0.0,1.0
7160,1.4856353845286707e+18,1481776234228895746,1.0,0.0,1.0
7161,1473878416726364165,1465720733858942980,1.0,0.0,0.666666667
7162,1478548656567562241,1346553180134502402,0.0,0.0,1.0
7163,1494776895027781633,1465026528429981706,1.0,0.0,0.666666667
7164,1108851053615681536,304832872,0.0,0.0,0.75
7165,1.4908429246614733e+18,1450039240365117447,1.0,0.0,1.0
7166,1.4915614861494725e+18,1487222916676820995,0.0,0.0,0.666666667
7167,1494405732002897921,59551032,0.0,0.0,0.666666667
7168,1487037973157736450,22378829,1.0,0.0,0.75
7169,1.483125073829503e+18,1473048319760887808,0.0,0.0,1.0
7170,1.4955516088765972e+18,1343343875537076224,0.0,0.0,1.0
7171,1481755791514390535,1481091460795674627,0.0,1.0,1.0
7172,1.4867247677427753e+18,1482882262760886273,0.0,0.0,0.666666667
7173,1472609040144289795,1463428407513944069,0.0,0.0,0.75
7174,1086538311706001408,3260503620,0.0,0.0,1.0
7175,1.4925142968441403e+18,1487058320661827593,1.0,0.0,1.0
7176,1490509077323161600,1482234148202950659,0.0,0.0,0.666666667
7177,1494508258014420995,1476761749198147585,1.0,0.0,0.666666667
7178,1484025547026010115,1481011521463406599,1.0,0.0,0.666666667
7179,1488201133688602625,2821138859,1.0,0.0,0.75
7180,1.4516500652867994e+18,2826775716,0.0,0.0,0.666666667
7181,1481821652077924352,1275491020818526209,1.0,0.0,
7182,1493833034595975171,1208136153683124224,0.0,0.0,0.75
7183,1.3816401980275057e+18,2894071885,0.0,1.0,0.666666667
7184,1.4277773074780037e+18,890637842787049472,1.0,0.0,0.666666667
7185,1481303216440578049,1473435858615209984,0.0,0.0,1.0
7186,1478204503946108928,1455554850104782853,1.0,0.0,1.0
7187,1442845690732896256,946501532547248129,0.0,0.0,0.666666667
7188,1490852887592722434,1486085902652694528,0.0,0.0,1.0
7189,1437486437386133512,937341374030020608,0.0,0.0,0.666666667
7190,1492489511682682888,1208136153683124224,0.0,0.0,1.0
7191,1487542120126849029,2198775661,1.0,0.0,1.0
7192,1484145389120929795,1391875347000463360,0.0,0.0,0.666666667
7193,1493698486423932930,1344007696555663360,1.0,0.0,0.666666667
7194,1384212540721225734,1356436177855766528,0.0,0.0,0.666666667
7195,1495399571601584132,1481369099187937280,0.0,1.0,
7196,1461906303366975492,1343656635907125250,0.0,0.0,0.666666667
7197,1.4893032884282573e+18,1486410567812149251,0.0,0.0,0.75
7198,1491555678632222722,161777573,1.0,0.0,0.666666667
7199,1479415182434746372,1451830592690180103,0.0,0.0,0.666666667
7200,1449016400274759682,1244834997997121537,0.0,0.0,
7201,1364997513233657858,801550572520427541,0.0,0.0,0.666666667
7202,1.4903850178345452e+18,826117874695729152,0.0,0.0,0.666666667
7203,1438986497449943042,1179953542129434625,0.0,0.0,0.666666667
7204,1491920917089378305,1479008952524357636,1.0,0.0,1.0
7205,1483810733360095237,3218793565,1.0,0.0,1.0
7206,1488983034477092870,2958803293,0.0,1.0,0.8
7207,1493396377526685699,412803172,0.0,0.0,1.0
7208,1494461696966021122,1486777178280841229,0.0,0.0,0.666666667
7209,1487120616197087232,1245864891099086852,0.0,0.0,0.75
7210,1.4618314780068045e+18,1429510966920716291,1.0,0.0,
7211,1343414738626162688,2954368031,0.0,0.0,1.0
7212,1493286438355488769,1486294991194501121,0.0,0.0,0.666666667
7213,1.4436497214117028e+18,171613598,0.0,1.0,1.0
7214,1492671898676867074,1487447134454661121,0.0,0.0,0.666666667
7215,1.4885070209364582e+18,1362091376301780999,0.0,0.0,1.0
7216,1494896667971227649,1389303714922569728,0.0,0.0,1.0
7217,1.4950550866781637e+18,1044375033198661632,0.0,0.0,1.0
7218,1493178756210606084,1352387037467463682,0.0,0.0,0.666666667
7219,1.4954768556710707e+18,1482064221038944258,0.0,0.0,0.666666667
7220,1495487380618461187,1485527812417245190,0.0,0.0,1.0
7221,1.4936463013382554e+18,1466601077562875912,0.0,1.0,1.0
7222,1409353385556336640,786325256457695232,0.0,0.0,0.666666667
7223,1495807418466734081,1472255751766822921,0.0,1.0,0.666666667
7224,1373356578066239488,9089132,0.0,0.0,0.666666667
7225,1465667205257908227,1349423992826949634,0.0,1.0,0.666666667
7226,1.4831948741112218e+18,1483043389108940801,0.0,0.0,0.666666667
7227,1.4867110535012805e+18,1054484741980934145,1.0,0.0,0.666666667
7228,1489763876732350469,1483176279885201417,0.0,1.0,0.666666667
7229,1492944385633185793,1486089415747321860,0.0,0.0,0.666666667
7230,1493628674125488131,1461296810773913604,1.0,0.0,0.666666667
7231,1487649822287007749,1455262126361227267,0.0,1.0,0.666666667
7232,1491857074443063296,1367921185263001601,0.0,0.0,0.666666667
7233,1.4933151210405274e+18,1475564288660152322,1.0,0.0,0.666666667
7234,1.4813453187551314e+18,1344389506963808264,0.0,0.0,1.0
7235,1495419186088140802,1486885878127603713,1.0,0.0,0.666666667
7236,1492301192789123074,1370617547079479296,0.0,0.0,1.0
7237,1.4676502283795988e+18,2881875352,0.0,0.0,0.6
7238,1490411802823471114,297769427,0.0,1.0,0.666666667
7239,1330543741866708993,1950781848,0.0,0.0,0.666666667
7240,1494524078316785667,1422783939668811777,0.0,0.0,1.0
7241,1415712786513072133,1483182294,0.0,0.0,1.0
7242,1468342015188426768,1388657863195860995,1.0,0.0,1.0
7243,1493355675581181952,1480970264145850368,0.0,1.0,0.6
7244,1491576775448711168,1486440506309627904,0.0,0.0,0.666666667
7245,1489645364588208130,1487095972081676294,0.0,0.0,1.0
7246,1491092805871357953,1480179445038292992,0.0,1.0,1.0
7247,1472312625090506754,1317571958792425473,0.0,0.0,1.0
7248,1491709601976303616,1486892512954531841,0.0,0.0,1.0
7249,1473732511654101007,1471214471385427978,1.0,0.0,1.0
7250,1488393466891550721,1422045669859102722,0.0,0.0,0.666666667
7251,1489852565986684937,1481047359052263426,0.0,0.0,0.666666667
7252,1478455345731321856,19342334,0.0,1.0,
7253,1463481652571688964,1445845782943371268,1.0,0.0,0.75
7254,1.489722390053638e+18,1446701204713746435,1.0,0.0,1.0
7255,1486441421104201734,1429274815928705029,0.0,0.0,1.0
7256,1.4951488483599565e+18,254562277,1.0,0.0,0.666666667
7257,1.4554713060660388e+18,1453523459011657734,0.0,1.0,0.75
7258,1.491488408849498e+18,1272284674333667328,0.0,1.0,
7259,1491101188921884672,1273595460029050880,0.0,0.0,0.666666667
7260,1.4781451871090852e+18,1379055207548661762,0.0,0.0,1.0
7261,1468681618982412293,902654820,0.0,0.0,1.0
7262,1495815733976121350,1302185071,0.0,0.0,0.666666667
7263,1.4942941027200655e+18,1300923917201272836,0.0,0.0,1.0
7264,1495764722167205889,193744364,1.0,0.0,1.0
7265,1465932034321301505,1451743985886711816,0.0,0.0,
7266,1427135406898880514,1298700018405212167,0.0,0.0,1.0
7267,1.4916589380932977e+18,1349508837431255041,1.0,0.0,0.75
7268,1.2243447234916434e+18,201121329,0.0,1.0,0.666666667
7269,1495799084644454402,1458186711939305482,0.0,0.0,1.0
7270,1.4770028699035566e+18,958694618,0.0,0.0,1.0
7271,1.4843632046669537e+18,1483043389108940801,1.0,0.0,0.666666667
7272,1477284821588140034,1404915951422914565,0.0,0.0,1.0
7273,1495551156759633922,1131970183218716672,0.0,0.0,0.666666667
7274,1486334824520589312,1427648106527612937,0.0,0.0,1.0
7275,1.4945179469993206e+18,833820289,1.0,1.0,0.666666667
7276,1493408611896381442,1480717140445573122,0.0,0.0,0.666666667
7277,1.494371211291218e+18,794204631886925824,0.0,1.0,0.666666667
7278,1486276666116567045,1486070106421489666,0.0,0.0,0.666666667
7279,1.490199916295164e+18,1479067792926257156,0.0,1.0,
7280,1495593414347395076,791617266353790977,0.0,0.0,1.0
7281,1470534299522846723,1083795255105863680,1.0,0.0,0.666666667
7282,1494876155521949698,936270050260082690,1.0,0.0,0.6
7283,1472437020538585094,1113423342,0.0,0.0,1.0
7284,1424061541922402308,602444515,0.0,0.0,1.0
7285,1.2543432549020058e+18,388727496,0.0,0.0,
7286,1494043505626431490,1445409244090716164,0.0,1.0,0.666666667
7287,1.484501516807336e+18,261746152,0.0,0.0,0.666666667
7288,1434392446922809346,3473220377,0.0,0.0,1.0
7289,1494079590926409731,781286905421893632,0.0,0.0,1.0
7290,1437825419378626567,1296717586634244096,0.0,0.0,0.666666667
7291,1488251079632556032,1484576341722910727,0.0,0.0,1.0
7292,1492905418410049541,1470402705084588038,0.0,1.0,0.666666667
7293,1443941121084755968,1069794752353239040,0.0,1.0,0.666666667
7294,1114130077007196160,2277467389,0.0,0.0,1.0
7295,1490003068259287041,1350811369424220162,0.0,0.0,1.0
7296,1470618982012964865,815021659723689984,0.0,1.0,1.0
7297,1.483563089861972e+18,1447583949073485838,0.0,0.0,1.0
7298,1487803498573950980,1344449666205712384,0.0,0.0,0.75
7299,1493709235842174976,1358510965197791233,0.0,0.0,1.0
7300,1.4943159828185334e+18,111640140,0.0,0.0,0.666666667
7301,1484980461973639171,1454534871074832386,1.0,0.0,0.666666667
7302,1454080155828113409,1447145571945308161,1.0,0.0,1.0
7303,1494648280835309569,1469382634958733323,1.0,0.0,0.6
7304,1487278401027141633,897476665,1.0,0.0,0.666666667
7305,1494903704536895494,1478822803088592896,0.0,1.0,0.666666667
7306,1481056841090088962,2842877221,0.0,0.0,1.0
7307,1222215181742362626,769947073441566721,1.0,0.0,0.6
7308,1484566648560496649,811210330407923712,0.0,0.0,0.666666667
7309,1493252178668044289,1487136209231044610,1.0,0.0,1.0
7310,1494287680443752453,776684886,1.0,0.0,0.666666667
7311,1.453487917737861e+18,1443750045170511878,1.0,0.0,1.0
7312,1485633212088991749,2728662370,0.0,0.0,0.75
7313,1490591449091563520,1156024795,0.0,0.0,1.0
7314,1.481376828585562e+18,505079765,0.0,0.0,0.8
7315,1494392884644220932,33987489,0.0,0.0,1.0
7316,1461073015194763271,1311688372667199489,0.0,0.0,1.0
7317,1495441544798683136,1433571263021256712,0.0,0.0,1.0
7318,1324103819727413250,2354013548,0.0,0.0,0.666666667
7319,1488588828826734593,830195152073297921,0.0,1.0,0.666666667
7320,1110993504279252992,416658756,1.0,1.0,
7321,1.4954477842537636e+18,1483087765097136128,0.0,0.0,1.0
7322,1495608798391767042,2409821744,1.0,0.0,1.0
7323,1494410315085328384,1484829965908680707,1.0,0.0,
7324,1491182942298984452,1478150639842693120,0.0,1.0,0.666666667
7325,1494129114797658114,1483236401978044417,0.0,0.0,1.0
7326,1481885987982966784,1460577461901541377,0.0,1.0,0.666666667
7327,1495730476492853248,2919099337,1.0,0.0,0.6
7328,1487834666291929094,19380111,0.0,1.0,0.666666667
7329,1492873891655598081,1482739251737415681,1.0,1.0,
7330,1486132463432871938,1350811369424220162,1.0,1.0,
7331,1.4555998743979377e+18,1441669883893190658,0.0,0.0,0.666666667
7332,1267350138579824641,1488200184,0.0,0.0,1.0
7333,1494161092355903492,1384322294143619076,0.0,0.0,0.666666667
7334,1.4935614078241382e+18,836236953263591424,0.0,0.0,0.666666667
7335,1483190828172414976,1461143149623984128,0.0,1.0,0.666666667
7336,1115370647318700032,416658756,1.0,0.0,1.0
7337,1494897623223865346,20335313,0.0,0.0,1.0
7338,1494693624054833152,1483236401978044417,0.0,0.0,
7339,1485039681247100930,988225634,0.0,1.0,0.75
7340,1.4947831515997184e+18,1484842974127300609,0.0,0.0,1.0
7341,1488978158250602502,248113127,0.0,0.0,0.666666667
7342,1.4920044000045425e+18,538372528,1.0,0.0,0.666666667
7343,1495079910695657480,1388231987492687877,0.0,0.0,0.666666667
7344,1481960002168533003,942655170,0.0,0.0,0.666666667
7345,1.4946511844764713e+18,836236953263591424,0.0,0.0,1.0
7346,1110478809835421696,506183362,1.0,0.0,1.0
7347,1.4492279178929275e+18,1330592691588124673,0.0,0.0,0.666666667
7348,1336136941029502977,1193696075120553984,0.0,1.0,1.0
7349,1.487564248603521e+18,1487370596228861953,0.0,0.0,1.0
7350,1495220535114014723,1438223355761643526,0.0,1.0,1.0
7351,1495091303692001280,1477311278804881410,0.0,0.0,1.0
7352,1.495487219825619e+18,1482190927011762176,0.0,0.0,0.666666667
7353,1495489138581475329,23873757,0.0,0.0,0.75
7354,1494943635669798912,413670617,0.0,0.0,0.666666667
7355,1491709216146534401,1482900278525448196,0.0,0.0,0.666666667
7356,1489794752442740740,1487101376182247427,0.0,0.0,1.0
7357,1490059486949691401,480876388,1.0,0.0,1.0
7358,1470789462867296264,1462801977335812096,0.0,1.0,0.666666667
7359,1493477209302085638,1240913962008485888,0.0,0.0,0.666666667
7360,1488526358015840256,1463253908826902528,0.0,0.0,0.666666667
7361,1493357012104712194,1415636364662611968,1.0,0.0,1.0
7362,1494975764315324417,1066886895680901120,0.0,0.0,0.666666667
7363,1491655533631320068,1486892512954531841,1.0,0.0,1.0
7364,1495145139504828427,193744364,0.0,0.0,0.666666667
7365,1480149920497782784,1472247939565338635,0.0,1.0,0.666666667
7366,1.4784425621385585e+18,2162761174,0.0,0.0,1.0
7367,1492179928267522049,92920360,0.0,0.0,1.0
7368,1463770450186678276,775688756040900608,0.0,0.0,0.666666667
7369,1455959439085817859,1008054507715035138,0.0,1.0,1.0
7370,1492804857211854850,1441830189294522368,0.0,0.0,1.0
7371,1489766900590653444,1482360350360186880,0.0,0.0,1.0
7372,1.389968908518572e+18,1299053971643011075,0.0,0.0,1.0
7373,1495076022135443461,1350818139664244738,0.0,0.0,0.75
7374,1465486697324597258,33224816,0.0,0.0,1.0
7375,1487792615437352964,84877020,0.0,0.0,0.666666667
7376,1211365173941940225,1169541492,0.0,0.0,0.75
7377,1493281284092829711,1486777178280841229,0.0,0.0,0.666666667
7378,1494799061534322688,831954076078374914,0.0,1.0,0.666666667
7379,1.4436088422905815e+18,1435204212531646470,0.0,0.0,0.666666667
7380,1493910018541957120,1330042939419095043,0.0,0.0,1.0
7381,1492397897999994882,1268962003642494977,1.0,0.0,0.666666667
7382,1.494731291853574e+18,715538507767422976,1.0,0.0,0.666666667
7383,1494714696355749890,958436648294993926,0.0,1.0,0.666666667
7384,1530580722574053377,113516609,0.0,0.0,1.0
7385,1488684621197885441,2776040782,0.0,0.0,0.666666667
7386,1487425303123476484,969432211182309376,0.0,1.0,0.666666667
7387,1.4925678100100137e+18,2535322557,1.0,0.0,0.666666667
7388,1.4610427100018975e+18,312228415,1.0,0.0,0.666666667
7389,1487048762119839757,1486309797356085253,0.0,0.0,1.0
7390,1491599133269893124,1487247305757454336,0.0,1.0,0.75
7391,1493280473598021639,1486377320130785281,1.0,0.0,1.0
7392,1347333841036345346,18807335,0.0,0.0,0.666666667
7393,1461887321733795842,1418955258286514186,0.0,0.0,0.666666667
7394,1.4841642278710026e+18,1483285008680894467,1.0,1.0,1.0
7395,1487966982892929029,1136709465082945538,0.0,0.0,0.666666667
7396,1464256382732013572,33224816,1.0,0.0,0.666666667
7397,1492654874701574145,1325495275268550656,0.0,0.0,0.666666667
7398,1495578863275024392,1484273126024392705,0.0,0.0,0.666666667
7399,1296467118679097346,24082975,0.0,0.0,1.0
7400,1489269609752633346,1461042817854234626,0.0,0.0,1.0
7401,1483913064495865862,706194174828265472,1.0,0.0,0.666666667
7402,1.493892144402256e+18,1289287218423619585,0.0,1.0,0.75
7403,1332344564737134592,1950781848,0.0,0.0,0.666666667
7404,1353378599865249798,1010924214,0.0,0.0,1.0
7405,1485804893902413826,1485449873642205193,0.0,0.0,0.666666667
7406,1495084007217897477,1444816334919962625,1.0,0.0,0.666666667
7407,1438488374424350720,1073660539350462466,0.0,1.0,0.666666667
7408,1495584131354402819,4294436597,0.0,0.0,0.6
7409,1144814649331855360,19920768,1.0,0.0,1.0
7410,1.4948638924969247e+18,1044375033198661632,0.0,0.0,1.0
7411,1.483983451510485e+18,1470854160430030850,1.0,0.0,0.666666667
7412,1495762632804024320,1457449874438475778,1.0,0.0,0.666666667
7413,1486674002076737538,1429274815928705029,0.0,0.0,1.0
7414,1479113416279089155,9089132,1.0,0.0,0.666666667
7415,1.4686040234524058e+18,1430386662555721730,0.0,0.0,1.0
7416,1487912185162522634,295693554,0.0,0.0,1.0
7417,1445130452319281161,751255860966416384,0.0,0.0,0.666666667
7418,1435456428509069313,1422045669859102722,0.0,0.0,0.666666667
7419,1.4951951581362094e+18,805504487955824641,0.0,0.0,1.0
7420,1466280181052497925,784638158415785984,0.0,1.0,0.666666667
7421,1.4825528803474555e+18,1480916256228352000,0.0,1.0,
7422,1448311224530317314,3365000135,0.0,1.0,0.666666667
7423,1.4518112382126367e+18,1456539122,0.0,0.0,1.0
7424,1.460322861453914e+18,474585341,0.0,0.0,1.0
7425,1493905951975522309,824055079233843201,1.0,0.0,0.666666667
7426,1440770993933352960,196924949,0.0,0.0,1.0
7427,1.476292524830458e+18,100836914,0.0,0.0,0.666666667
7428,1495835769470164997,59551032,0.0,0.0,1.0
7429,1.4955959020562063e+18,1482489625079959552,1.0,0.0,0.75
7430,1.39768270985864e+18,2894071885,0.0,0.0,0.666666667
7431,1.4905066403318784e+18,1487598271338106883,1.0,0.0,1.0
7432,1494864641163513857,1444333294280130563,0.0,0.0,1.0
7433,1484976498096455681,1472691021704273928,1.0,0.0,1.0
7434,1495224111773138944,1385943500093595655,0.0,0.0,0.6
7435,1493963099954503680,26570572,1.0,0.0,0.75
7436,1490848548640129025,1487609597711896583,1.0,0.0,1.0
7437,1.485976273679622e+18,1484633537865142273,0.0,0.0,0.666666667
7438,1480520515974488072,2548732465,0.0,0.0,1.0
7439,1490842450294108160,1474108679565811720,0.0,0.0,0.666666667
7440,1.4777088658064753e+18,431071870,0.0,0.0,0.666666667
7441,1.487139886687687e+18,1472755829304487936,1.0,0.0,1.0
7442,1488216275637649415,1486294991194501121,0.0,0.0,0.666666667
7443,1.483169478020055e+18,1427320464473427973,1.0,0.0,0.6
7444,1495063365265367044,1484405528545701889,0.0,0.0,1.0
7445,1481070849771945987,1561755998,0.0,0.0,1.0
7446,1.4942935034630715e+18,1479802853086613506,1.0,1.0,1.0
7447,1463843714556739591,385261880,1.0,0.0,0.75
7448,1494119722014556162,2503448088,0.0,0.0,0.75
7449,1457853544212705290,1483182294,0.0,0.0,0.666666667
7450,1463009059943112705,1339422213628452866,0.0,0.0,1.0
7451,1485150678959992832,1484289540781182980,0.0,0.0,1.0
7452,1493814252695691272,1473431533176377345,1.0,1.0,0.666666667
7453,1495047790031998985,1461325859025997829,0.0,1.0,0.666666667
7454,1.4669139258201375e+18,1464024503474819084,0.0,1.0,0.666666667
7455,1492269823149051908,1487454548696305665,0.0,0.0,1.0
7456,1.4948040489308692e+18,1328407294166626305,0.0,0.0,1.0
7457,1485075917118529536,1485050639214383107,0.0,0.0,
7458,1453898117842096130,1418955258286514186,0.0,0.0,0.666666667
7459,1481083458994995200,1340591688562036736,0.0,0.0,0.666666667
7460,1490015227328487429,17147215,0.0,0.0,0.75
7461,1210950890624102401,1166379418916466695,1.0,0.0,0.666666667
7462,1.4678173824628244e+18,1425323242533892096,0.0,0.0,0.666666667
7463,1.483396111179993e+18,849977358119354368,1.0,1.0,
7464,1478546493510455296,1415642909131649029,1.0,0.0,1.0
7465,1495387478462808073,573224955,0.0,0.0,0.666666667
7466,1355864577058107396,233207340,0.0,0.0,1.0
7467,1483260745504722955,1483200316938108936,0.0,0.0,1.0
7468,1469110264184381445,1195160569294311426,0.0,1.0,0.6
7469,1.4864298497828332e+18,1454668836419014661,0.0,0.0,1.0
7470,1494137740929245189,154342251,0.0,0.0,0.75
7471,1481791151527006212,1461143149623984128,1.0,0.0,1.0
7472,1494689315074543617,1487078351923826700,0.0,0.0,1.0
7473,1.453065333162619e+18,215991865,0.0,0.0,1.0
7474,1492816232604704768,1375439724366725120,1.0,0.0,0.666666667
7475,1495242811381329920,1171027405663854592,1.0,0.0,0.666666667
7476,1490300912266616834,1487405456561741826,1.0,0.0,0.666666667
7477,1493777458214043652,1421980520385294341,0.0,0.0,0.666666667
7478,1.4907819452692111e+18,1450039240365117447,1.0,0.0,1.0
7479,1452525011852484612,1451743985886711816,1.0,0.0,0.6
7480,1488558458161016840,1481047359052263426,0.0,0.0,1.0
7481,1492275472553680896,1433102061261004802,1.0,0.0,0.666666667
7482,1.4878069556116398e+18,1479067792926257156,1.0,0.0,1.0
7483,1493233551763857412,1306730372407996420,0.0,1.0,1.0
7484,1492951713921253390,1473414747798265868,0.0,0.0,1.0
7485,1486071996240830470,47188364,0.0,0.0,0.666666667
7486,1.3879269794883543e+18,2894071885,0.0,0.0,1.0
7487,1.492566966586024e+18,1345141193399816192,0.0,0.0,1.0
7488,1.4925090611657114e+18,1215702201001238532,0.0,1.0,0.666666667
7489,1485678296331440138,3041743116,0.0,0.0,1.0
7490,1495078797141594112,1412468469833113607,1.0,0.0,
7491,1.495506419273159e+18,1466601077562875912,0.0,0.0,0.666666667
7492,1483048306502742017,1349423992826949634,1.0,0.0,0.666666667
7493,1483731775507550210,2225787918,0.0,0.0,0.666666667
7494,1306283983966142465,1683769962,0.0,0.0,1.0
7495,1.4945042093996196e+18,26925474,0.0,0.0,1.0
7496,1357490352064778245,748239447553015810,0.0,0.0,1.0
7497,1352130677257474048,1329381537104621568,0.0,0.0,1.0
7498,993467203541454853,373629402,0.0,1.0,0.666666667
